object_name,type,M,R,C,Lambda,log10_Lambda,log10_P1,gamma1,gamma2,gamma3,P_c_cgs
U24_NGC6397,qLMXB,1.3945279321769328,9.480272316742523,0.21720841175420144,95.44735066143883,1.9797638781557074,34.38,3.0,2.98,2.85,1.3945279321769329e+35
U24_NGC6397,qLMXB,1.5299912977862906,9.411667919384197,0.24004496469431014,40.5033814770457,1.6074912823632548,34.38,3.0,2.98,2.85,1.5299912977862906e+35
U24_NGC6397,qLMXB,1.4777215957071044,13.145510511956852,0.16599132756520082,526.3392372836036,2.7212657467996704,34.38,3.0,2.98,2.85,1.4777215957071044e+35
U24_NGC6397,qLMXB,1.6940101798389866,12.779383712366812,0.1957385380578801,178.69920247796637,2.2521226142840924,34.38,3.0,2.98,2.85,1.6940101798389865e+35
U24_NGC6397,qLMXB,1.3806215952849417,9.856428903151475,0.2068356062207994,123.70887679606385,2.092400863778112,34.38,3.0,2.98,2.85,1.3806215952849416e+35
U24_NGC6397,qLMXB,1.4408525064142672,11.891579997698845,0.1789164199027955,359.21776441392336,2.555357805712898,34.38,3.0,2.98,2.85,1.4408525064142671e+35
U24_NGC6397,qLMXB,1.2629759838445882,8.739209922928806,0.2133993811377682,99.66851729162795,1.9985579975721293,34.38,3.0,2.98,2.85,1.2629759838445881e+35
U24_NGC6397,qLMXB,1.52338438249216,11.39930122522205,0.19733381128193805,171.48273355183238,2.2342203978442785,34.38,3.0,2.98,2.85,1.5233843824921599e+35
U24_NGC6397,qLMXB,1.4811880249159837,12.918533770022696,0.1693039935166103,499.62454554579097,2.6986437662377987,34.38,3.0,2.98,2.85,1.4811880249159837e+35
U24_NGC6397,qLMXB,1.3566578937492288,10.499762619484805,0.1907924129061769,218.42371152438452,2.339299782499855,34.38,3.0,2.98,2.85,1.3566578937492289e+35
U24_NGC6397,qLMXB,1.8591849904576598,10.880039148568564,0.2523262198285395,28.068406385049084,1.448217755782768,34.38,3.0,2.98,2.85,1.8591849904576596e+35
U24_NGC6397,qLMXB,1.3294216072659242,12.418780028930357,0.15807166705189188,835.4904316391883,2.9219414805488637,34.38,3.0,2.98,2.85,1.3294216072659241e+35
U24_NGC6397,qLMXB,1.562653262357847,11.199327484542511,0.2060349580843839,128.7307501344813,2.1096822999624774,34.38,3.0,2.98,2.85,1.562653262357847e+35
U24_NGC6397,qLMXB,0.8539233028035635,11.99418103714178,0.10512802376310575,7960.354531456533,3.9009324104043106,34.38,3.0,2.98,2.85,8.539233028035635e+34
U24_NGC6397,qLMXB,1.5570855126651812,10.246245367099554,0.22439746538807437,67.63005357926056,1.830139731491112,34.38,3.0,2.98,2.85,1.5570855126651811e+35
U24_NGC6397,qLMXB,1.3472437658742067,12.325947580887647,0.1613972390285475,654.316255631188,2.815787709910512,34.38,3.0,2.98,2.85,1.3472437658742067e+35
U24_NGC6397,qLMXB,1.9706650805274495,11.617034902818045,0.2504884825678304,27.85924345299075,1.4449693185253951,34.38,3.0,2.98,2.85,1.9706650805274496e+35
U24_NGC6397,qLMXB,1.4178634266870107,10.317989853412302,0.20291284432974863,127.52846756920597,2.1056071410697044,34.38,3.0,2.98,2.85,1.4178634266870108e+35
U24_NGC6397,qLMXB,1.8498677350284474,11.943771050664004,0.22870172623800034,61.421535084520755,1.7883206663956455,34.38,3.0,2.98,2.85,1.8498677350284473e+35
U24_NGC6397,qLMXB,1.491350915074926,9.441578917569075,0.23324129948721656,50.334668370181056,1.7018672116088773,34.38,3.0,2.98,2.85,1.491350915074926e+35
U24_NGC6397,qLMXB,1.6604451936960032,9.838535964260997,0.24920933300798112,27.0540045683446,1.432231559025273,34.38,3.0,2.98,2.85,1.6604451936960031e+35
U24_NGC6397,qLMXB,1.3932234980547684,10.929890935166954,0.18822408613268848,243.41084103137774,2.3863399169312567,34.38,3.0,2.98,2.85,1.3932234980547683e+35
U24_NGC6397,qLMXB,1.632129660878634,11.86512697467745,0.20311991310319194,144.05265826304952,2.158521276905372,34.38,3.0,2.98,2.85,1.632129660878634e+35
U24_NGC6397,qLMXB,1.7488828470216773,9.277236263024022,0.27836353063012975,13.051837812794199,1.1156716684374621,34.38,3.0,2.98,2.85,1.748882847021677e+35
U24_NGC6397,qLMXB,1.6066345908342357,9.612525256703712,0.2468026701974925,30.902019346930953,1.4899868600906685,34.38,3.0,2.98,2.85,1.6066345908342356e+35
U24_NGC6397,qLMXB,1.2635144683810997,10.30615026898165,0.18103143077225647,326.7236170325603,2.5141805283420102,34.38,3.0,2.98,2.85,1.2635144683810996e+35
U24_NGC6397,qLMXB,1.2963653040772263,10.072381778062555,0.1900489415900126,219.37193006924466,2.3411810562563233,34.38,3.0,2.98,2.85,1.2963653040772262e+35
U24_NGC6397,qLMXB,1.7296580835385529,11.115652049252342,0.22977117867647265,57.24713754738073,1.757753776104389,34.38,3.0,2.98,2.85,1.729658083538553e+35
U24_NGC6397,qLMXB,1.4224986253247371,12.650472401191827,0.16604100248419687,535.3057910302183,2.7286019416813287,34.38,3.0,2.98,2.85,1.4224986253247371e+35
U24_NGC6397,qLMXB,1.778877072735026,11.352595558705804,0.23137743720858026,54.37014691931891,1.735360506556305,34.38,3.0,2.98,2.85,1.778877072735026e+35
U24_NGC6397,qLMXB,2.07522512448357,9.833232612241684,0.3116299132611192,11.914103248782242,1.076061359417526,34.38,3.0,2.98,2.85,2.07522512448357e+35
U24_NGC6397,qLMXB,1.141892190209,12.242954364643403,0.13772383485249562,1913.020659842066,3.2817196602557104,34.38,3.0,2.98,2.85,1.141892190209e+35
U24_NGC6397,qLMXB,1.8674806953511598,12.568738503775204,0.2193990108761474,80.65998343123981,1.9066581284610635,34.38,3.0,2.98,2.85,1.86748069535116e+35
U24_NGC6397,qLMXB,1.3586897556275384,9.094596273007122,0.22060081427014414,86.21549532416897,1.935585327646098,34.38,3.0,2.98,2.85,1.3586897556275383e+35
U24_NGC6397,qLMXB,1.567244519537117,10.50965171415662,0.22020068763516812,84.57119716161132,1.9272224783623635,34.38,3.0,2.98,2.85,1.567244519537117e+35
U24_NGC6397,qLMXB,1.2068088708099998,11.587946441067208,0.15378084732595992,896.1860885734814,2.9523981981100924,34.38,3.0,2.98,2.85,1.2068088708099998e+35
U24_NGC6397,qLMXB,1.609669284970075,11.023711752976654,0.21561503596707818,85.83152054220821,1.9336468063061343,34.38,3.0,2.98,2.85,1.6096692849700751e+35
U24_NGC6397,qLMXB,1.4688940931675094,12.358636970250434,0.1755052628495536,386.5995976099592,2.5872613976597734,34.38,3.0,2.98,2.85,1.4688940931675094e+35
U24_NGC6397,qLMXB,1.6437787803972714,9.845364617191136,0.24653682583135406,33.65009350099071,1.5269862753031724,34.38,3.0,2.98,2.85,1.6437787803972714e+35
U24_NGC6397,qLMXB,1.2938723862278556,11.996377008125652,0.1592617829487867,726.8831453525056,2.8614645987439955,34.38,3.0,2.98,2.85,1.2938723862278555e+35
U24_NGC6397,qLMXB,1.622518419084153,12.405252511389438,0.1931320106022909,209.51345496426435,2.3212119186106577,34.38,3.0,2.98,2.85,1.622518419084153e+35
U24_NGC6397,qLMXB,1.518279608573411,9.902145289786313,0.22640848563767635,64.50852302064062,1.8096170984538262,34.38,3.0,2.98,2.85,1.5182796085734109e+35
U24_NGC6397,qLMXB,1.3167273994960418,10.687123251954928,0.18193040641180527,298.8434134474436,2.475443688361259,34.38,3.0,2.98,2.85,1.3167273994960418e+35
U24_NGC6397,qLMXB,1.2050186063044388,8.751193693039212,0.20332776709716166,136.46763262294346,2.1350296576761654,34.38,3.0,2.98,2.85,1.2050186063044387e+35
U24_NGC6397,qLMXB,1.4983448629810396,9.482187545487012,0.23333155604493785,51.47123527454501,1.7115645911466333,34.38,3.0,2.98,2.85,1.4983448629810396e+35
U24_NGC6397,qLMXB,1.9250671060777411,12.327667866302686,0.23058719327694632,60.86475988673018,1.7843659130518494,34.38,3.0,2.98,2.85,1.925067106077741e+35
U24_NGC6397,qLMXB,1.5477819692331816,12.501011787583735,0.18282469319832548,283.9795127199489,2.453287009646979,34.38,3.0,2.98,2.85,1.5477819692331815e+35
U24_NGC6397,qLMXB,1.288914933244504,8.0,0.2379055114907471,46.992801546839104,1.6720313369162207,34.38,3.0,2.98,2.85,1.288914933244504e+35
U24_NGC6397,qLMXB,1.8350809949549713,10.436187305583276,0.25964717830099154,22.1129291273206,1.344646273993258,34.38,3.0,2.98,2.85,1.8350809949549712e+35
U24_NGC6397,qLMXB,1.2615344715772596,11.55918426177299,0.16115440102523712,711.2394875468451,2.8520158603744648,34.38,3.0,2.98,2.85,1.2615344715772595e+35
U24_NGC6397,qLMXB,1.0143070065297397,11.591326236770703,0.12921309561958907,2521.859578989802,3.401720900727275,34.38,3.0,2.98,2.85,1.0143070065297396e+35
U24_NGC6397,qLMXB,1.4783485979916724,11.650792802009148,0.1873663557309397,247.09125940996637,2.3928573829692223,34.38,3.0,2.98,2.85,1.4783485979916724e+35
U24_NGC6397,qLMXB,1.4241032866485548,10.843349798934433,0.1939314549019132,206.34044866238938,2.314584370527592,34.38,3.0,2.98,2.85,1.4241032866485548e+35
U24_NGC6397,qLMXB,1.554689990031874,11.364700245284833,0.20200217795620076,138.4852381838082,2.1414034823030565,34.38,3.0,2.98,2.85,1.554689990031874e+35
U24_NGC6397,qLMXB,1.3553550641967114,12.178402992407008,0.16433610019260575,595.4336230156233,2.774833354794852,34.38,3.0,2.98,2.85,1.3553550641967114e+35
U24_NGC6397,qLMXB,1.6148828673972846,13.21981416039316,0.18037897383781776,339.3371943829049,2.53063146480264,34.38,3.0,2.98,2.85,1.6148828673972845e+35
U24_NGC6397,qLMXB,1.4732895844249356,10.486812995765128,0.20745066431056433,106.7293857800502,2.028284010099917,34.38,3.0,2.98,2.85,1.4732895844249356e+35
U24_NGC6397,qLMXB,1.4079037693817869,10.70878500501978,0.19413462763245296,199.18088853109194,2.2992476653945615,34.38,3.0,2.98,2.85,1.4079037693817867e+35
U24_NGC6397,qLMXB,1.411523693256328,10.715537928675847,0.19451111773677732,175.60637769675085,2.2445402846236635,34.38,3.0,2.98,2.85,1.411523693256328e+35
U24_NGC6397,qLMXB,1.2150080427124834,11.671981248960668,0.15371094991654208,984.3260963108835,2.9931389992107365,34.38,3.0,2.98,2.85,1.2150080427124833e+35
U24_NGC6397,qLMXB,1.425618654063594,11.493373288288948,0.18315808416005824,304.9037805719346,2.484162809315694,34.38,3.0,2.98,2.85,1.425618654063594e+35
U24_NGC6397,qLMXB,1.2472765159499375,11.54017685194253,0.1595954537853053,689.6782130338598,2.838646506823185,34.38,3.0,2.98,2.85,1.2472765159499375e+35
U24_NGC6397,qLMXB,1.6662061096227527,11.281683657542079,0.21808462042945678,86.4141251557953,1.9365847375694398,34.38,3.0,2.98,2.85,1.666206109622753e+35
U24_NGC6397,qLMXB,1.2543503506453526,11.948438831532942,0.1550164995738974,949.6550054622187,2.9775658616719682,34.38,3.0,2.98,2.85,1.2543503506453526e+35
U24_NGC6397,qLMXB,1.1980220761429483,10.69228919082297,0.16544908108006084,575.6726104798709,2.760175566956568,34.38,3.0,2.98,2.85,1.1980220761429483e+35
U24_NGC6397,qLMXB,1.6466015529989542,10.428544457652636,0.23314980614150468,44.40715262443769,1.6474529272124285,34.38,3.0,2.98,2.85,1.6466015529989542e+35
U24_NGC6397,qLMXB,1.7897973735410062,12.01260734350097,0.22000716250102534,72.86464568401396,1.862516857416629,34.38,3.0,2.98,2.85,1.7897973735410062e+35
U24_NGC6397,qLMXB,1.298107802055111,12.981818915432791,0.14765407874512018,1245.3762952916918,3.095300595027593,34.38,3.0,2.98,2.85,1.2981078020551109e+35
U24_NGC6397,qLMXB,1.684660005669736,10.888665079248165,0.2284587840227792,60.5559909299516,1.782157115259634,34.38,3.0,2.98,2.85,1.684660005669736e+35
U24_NGC6397,qLMXB,1.4172685487184684,12.453887739922605,0.16804184371247555,492.14820788019387,2.692095907994691,34.38,3.0,2.98,2.85,1.4172685487184684e+35
U24_NGC6397,qLMXB,1.2485500862789487,12.312329504203218,0.14973936058841025,1063.3909147998813,3.0266929455501614,34.38,3.0,2.98,2.85,1.2485500862789487e+35
U24_NGC6397,qLMXB,1.794616838863452,10.294185351623344,0.257424566261621,23.91886823821476,1.378740626423126,34.38,3.0,2.98,2.85,1.794616838863452e+35
U24_NGC6397,qLMXB,1.2193967537890116,11.10883521770828,0.16208646277123895,601.1037962457747,2.7789494707458346,34.38,3.0,2.98,2.85,1.2193967537890115e+35
U24_NGC6397,qLMXB,1.3280916447612592,9.376495362086258,0.20914993611460006,119.39345912440741,2.076980534967663,34.38,3.0,2.98,2.85,1.3280916447612592e+35
U24_NGC6397,qLMXB,1.6291473349399128,9.023684723418786,0.26659173680906445,19.32710615830721,1.2861668321163653,34.38,3.0,2.98,2.85,1.6291473349399128e+35
U24_NGC6397,qLMXB,2.0743537816049633,11.155207664083608,0.2745841109852289,13.789219448632256,1.1395396832355984,34.38,3.0,2.98,2.85,2.0743537816049633e+35
U24_NGC6397,qLMXB,2.1560826477507615,9.517237802036988,0.33452202597844016,12.140781857545743,1.0842466558894794,34.38,3.0,2.98,2.85,2.1560826477507613e+35
U24_NGC6397,qLMXB,1.4949055681579808,12.714177144542898,0.17361839470027926,423.28423070803376,2.6266320893007236,34.38,3.0,2.98,2.85,1.4949055681579807e+35
U24_NGC6397,qLMXB,1.3253415260528871,9.958578755534452,0.19651725008109838,176.39040409393186,2.2464749551585563,34.38,3.0,2.98,2.85,1.3253415260528871e+35
U24_NGC6397,qLMXB,1.198268159763714,11.15739038374162,0.15858482437647645,724.5014660619605,2.8600392686228946,34.38,3.0,2.98,2.85,1.198268159763714e+35
U24_NGC6397,qLMXB,1.0764905516775622,12.606174946049885,0.1260947855586355,2866.4053145787993,3.4573376003806704,34.38,3.0,2.98,2.85,1.0764905516775623e+35
U24_NGC6397,qLMXB,1.1329657987561719,10.89808903861495,0.15351000398064882,917.0752720279842,2.96240498330882,34.38,3.0,2.98,2.85,1.132965798756172e+35
U24_NGC6397,qLMXB,1.0133833186052414,11.497977200550915,0.13014351816423406,2325.4811098585765,3.3665128160395357,34.38,3.0,2.98,2.85,1.0133833186052414e+35
U24_NGC6397,qLMXB,1.877757202297697,11.728752614492082,0.2364056464077873,45.62714715395595,1.6592233152765525,34.38,3.0,2.98,2.85,1.8777572022976967e+35
U24_NGC6397,qLMXB,1.2637080574206623,10.97403875092365,0.1700397665552183,491.2144061221363,2.691271095119277,34.38,3.0,2.98,2.85,1.2637080574206623e+35
U24_NGC6397,qLMXB,1.4436264678537,10.839409431435772,0.19666154642830233,179.0608714234344,2.2530006937136218,34.38,3.0,2.98,2.85,1.4436264678537e+35
U24_NGC6397,qLMXB,1.2990352671907612,10.688152887788354,0.1794686182725096,298.9021222367944,2.4755289985871465,34.38,3.0,2.98,2.85,1.2990352671907612e+35
U24_NGC6397,qLMXB,1.6934315577130918,11.458557336386114,0.21822672818217673,81.46036520043194,1.9109463527690909,34.38,3.0,2.98,2.85,1.6934315577130918e+35
U24_NGC6397,qLMXB,1.9246837453388097,11.204419776470864,0.25365313952578494,25.561793801360036,1.407591327213167,34.38,3.0,2.98,2.85,1.9246837453388097e+35
U24_NGC6397,qLMXB,1.6641843553676146,11.577657859811115,0.2122515931128095,105.80241686272724,2.0244955884757023,34.38,3.0,2.98,2.85,1.6641843553676145e+35
U24_NGC6397,qLMXB,1.3435610988371023,11.640594868533642,0.17043252616672144,463.34591535918366,2.6659053388370366,34.38,3.0,2.98,2.85,1.3435610988371022e+35
U24_NGC6397,qLMXB,1.5889853629114605,8.814066655187233,0.26620352446011775,17.93558472411191,1.2537155398252422,34.38,3.0,2.98,2.85,1.5889853629114605e+35
U24_NGC6397,qLMXB,1.8805387744520488,10.17951905351964,0.27278800382794177,14.578293123239407,1.1637066782650183,34.38,3.0,2.98,2.85,1.8805387744520487e+35
U24_NGC6397,qLMXB,1.3380096653875062,9.642232636933628,0.20490468112162558,118.8816143681081,2.075114694014083,34.38,3.0,2.98,2.85,1.3380096653875061e+35
U24_NGC6397,qLMXB,1.3923534003690967,11.263031308897988,0.1825426804175988,296.9479429093291,2.472680321072136,34.38,3.0,2.98,2.85,1.3923534003690967e+35
U24_NGC6397,qLMXB,1.4137803595130283,11.151649045020465,0.18720312136604694,263.75986129381585,2.42120870574813,34.38,3.0,2.98,2.85,1.4137803595130283e+35
U24_NGC6397,qLMXB,1.4023884535176958,10.411100907495277,0.19890326240430814,162.59402696799006,2.211104587368203,34.38,3.0,2.98,2.85,1.4023884535176958e+35
U24_NGC6397,qLMXB,1.594836689939194,12.794432254251898,0.18406254984732795,272.66676696118657,2.4356322086974376,34.38,3.0,2.98,2.85,1.5948366899391938e+35
U24_NGC6397,qLMXB,1.4747334467572208,11.50602893032315,0.18925976798456232,221.29542596803157,2.3449724374366414,34.38,3.0,2.98,2.85,1.4747334467572208e+35
U24_NGC6397,qLMXB,1.4551042918032295,9.341191371189485,0.2300181398993973,52.23135112677628,1.71793126036339,34.38,3.0,2.98,2.85,1.4551042918032295e+35
U24_NGC6397,qLMXB,1.5416866019730642,10.63935031040306,0.21396918103687443,98.84908963858996,1.9949726739859837,34.38,3.0,2.98,2.85,1.541686601973064e+35
U24_NGC6397,qLMXB,1.4455262557479125,9.928319941603442,0.2149910869236288,94.30870326980103,1.9745517734121463,34.38,3.0,2.98,2.85,1.4455262557479125e+35
U24_NGC6397,qLMXB,1.1417246737462863,12.76916682960168,0.13202891688340523,2105.2856813981916,3.323311036721079,34.38,3.0,2.98,2.85,1.1417246737462863e+35
U24_NGC6397,qLMXB,1.4010536822578545,9.849274094343302,0.21004908171013975,115.0704404293229,2.0609637753486214,34.38,3.0,2.98,2.85,1.4010536822578544e+35
U24_NGC6397,qLMXB,1.3671421571796243,10.477599936454547,0.1926735496186686,214.65217660607945,2.3317352966506166,34.38,3.0,2.98,2.85,1.3671421571796243e+35
U24_NGC6397,qLMXB,1.457357647919388,11.71997333512316,0.1836156759255262,272.13476738177235,2.434784029899883,34.38,3.0,2.98,2.85,1.4573576479193879e+35
U24_NGC6397,qLMXB,1.0987957640181232,11.22864955444816,0.14449728386322785,1303.0426916644756,3.1149586447613764,34.38,3.0,2.98,2.85,1.0987957640181232e+35
U24_NGC6397,qLMXB,1.606608668113486,11.00410985680494,0.2155884168212969,93.57858824345801,1.971176488999987,34.38,3.0,2.98,2.85,1.606608668113486e+35
U24_NGC6397,qLMXB,1.0441543675146892,13.366124327537108,0.11535314716834574,4781.550716289721,3.679568766551214,34.38,3.0,2.98,2.85,1.0441543675146892e+35
U24_NGC6397,qLMXB,1.6243967425847998,10.096689995736448,0.23756547344925458,45.54056517482535,1.6583984160635965,34.38,3.0,2.98,2.85,1.6243967425847997e+35
U24_NGC6397,qLMXB,1.1242888091188137,11.642481405911605,0.14259443270433086,1408.6800174532443,3.148812354048783,34.38,3.0,2.98,2.85,1.1242888091188137e+35
U24_NGC6397,qLMXB,1.457297625983892,11.937568836156117,0.18026134344424213,304.032083085856,2.4829194150954472,34.38,3.0,2.98,2.85,1.4572976259838918e+35
U24_NGC6397,qLMXB,1.2788770673468006,11.648789137304119,0.16211315230481615,716.4334215890591,2.8551758374689284,34.38,3.0,2.98,2.85,1.2788770673468006e+35
U24_NGC6397,qLMXB,1.4154794163346296,11.80936334150872,0.17698942094048056,364.17635216625786,2.561311741411834,34.38,3.0,2.98,2.85,1.4154794163346296e+35
U24_NGC6397,qLMXB,1.935561398689075,9.003333999641693,0.31744889932132303,12.18596969087606,1.0858600936061389,34.38,3.0,2.98,2.85,1.9355613986890747e+35
U24_NGC6397,qLMXB,1.0436139916094846,8.09211411535594,0.19043559594599524,226.47042683337216,2.35501149861547,34.38,3.0,2.98,2.85,1.0436139916094846e+35
U24_NGC6397,qLMXB,1.4848744490368646,10.758195674709357,0.20380767279041306,138.10283327825027,2.1402025885314746,34.38,3.0,2.98,2.85,1.4848744490368646e+35
U24_NGC6397,qLMXB,2.2245748585178142,10.790189834362279,0.3044305092480401,12.43794313247795,1.0947485668441643,34.38,3.0,2.98,2.85,2.224574858517814e+35
U24_NGC6397,qLMXB,1.2876587950965297,11.454279090048724,0.16599815945714935,550.4284997877836,2.7407009124733337,34.38,3.0,2.98,2.85,1.2876587950965296e+35
U24_NGC6397,qLMXB,1.3473703793175675,13.28267823864039,0.14978612240727193,1126.3218146637942,3.051662495634518,34.38,3.0,2.98,2.85,1.3473703793175674e+35
U24_NGC6397,qLMXB,1.4841866618498076,8.334945676867239,0.26293959253650295,19.882835117612526,1.2984783110545504,34.38,3.0,2.98,2.85,1.4841866618498077e+35
U24_NGC6397,qLMXB,2.125756891101271,10.82320600003235,0.29001997180726324,12.797612313332401,1.1071289496578345,34.38,3.0,2.98,2.85,2.1257568911012707e+35
U24_NGC6397,qLMXB,1.8104856004881502,11.36275669902717,0.23527815309900302,46.253051471027625,1.665140389903437,34.38,3.0,2.98,2.85,1.8104856004881503e+35
U24_NGC6397,qLMXB,0.8411719170542779,11.920995850330746,0.10419394058402413,7946.099292050569,3.9001539875655857,34.38,3.0,2.98,2.85,8.411719170542779e+34
U24_NGC6397,qLMXB,1.494037612971923,9.600215592492763,0.22980039980728417,56.9442655689737,1.7554499960684335,34.38,3.0,2.98,2.85,1.494037612971923e+35
U24_NGC6397,qLMXB,1.4584297637252632,11.422312297253157,0.1885392276783502,225.6961786519954,2.353524205934646,34.38,3.0,2.98,2.85,1.4584297637252631e+35
